name,author,booklink,avg_rating,num_ratings
সতীদেহ,Shirshendu Mukhopadhyay,/book/show/29586906,3.5,36
গন্ধটা খুব সন্দেহজনক,Shirshendu Mukhopadhyay,/book/show/31372953,4.34,29
ম্যাডাম ও মহাশয়,Shirshendu Mukhopadhyay,/book/show/20738059,2.83,42
ঘরজামাই,Shirshendu Mukhopadhyay,/book/show/33642676,3.74,31
অনেকের গল্প,Shirshendu Mukhopadhyay,/book/show/18296822,3.68,31
আশ্চর্য ভ্রমণ,Shirshendu Mukhopadhyay,/book/show/22005694,3.5,32
আক্রান্ত,Shirshendu Mukhopadhyay,/book/show/23547632,3.39,33
সুজন হরবোলা,Satyajit Ray,/book/show/20975309,4.14,161
পিকুর ডায়রি ও অন্যান্য,Satyajit Ray,/book/show/17786253,4.02,165
নেপোলিয়নের চিঠি,Satyajit Ray,/book/show/34319252,3.98,165
পটল বাবু ফিল্মস্টার,Satyajit Ray,/book/show/17898663,4.36,146
অম্বর সেন অন্তর্ধান রহস্য,Satyajit Ray,/book/show/42592770,3.6,154
Stranger,Satyajit Ray,/book/show/670682.Stranger,4.21,127
রয়েল বেঙ্গল রহস্য,Satyajit Ray,/book/show/40095732,4.46,112
Feluda's Last Case & Other Stories,Satyajit Ray,/book/show/670691.Feluda_s_Last_Case_Other_Stories,4.36,110
শেয়াল দেবতা রহস্য,Satyajit Ray,/book/show/35704617,4.05,112
Twenty Stories,Satyajit Ray,/book/show/670663.Twenty_Stories,4.12,109
Classic Satyajit Ray,Satyajit Ray,/book/show/15925053-classic-satyajit-ray,4.55,97
The Mystery of the Elephant God: More Adventures of Feluda,Satyajit Ray,/book/show/661852.The_Mystery_of_the_Elephant_God,4.4,99
তোড়ায় বাঁধা ঘোড়ার ডিম,Satyajit Ray,/book/show/20956896,4.32,90
The Mystery of Munroe Island: and Other Stories,Satyajit Ray,/book/show/26037792-the-mystery-of-munroe-island,4.58,85
বিপিন চৌধুরীর স্মৃতিভ্রম,Satyajit Ray,/book/show/45153203,4.47,83
Satyajit Ray on Cinema,Satyajit Ray,/book/show/17054984-satyajit-ray-on-cinema,4.3,84
বারো ভূতের গপ্‌পো,Satyajit Ray,/book/show/27418562,4.14,84
ব্যোমযাত্রীর ডায়রি,Satyajit Ray,/book/show/45901389,4.4,68
বাছাই বারো,Satyajit Ray,/book/show/35881557,4.53,64
বারীন ভৌমিকের ব্যারাম,Satyajit Ray,/book/show/45857059,4.55,62
The Magic Moonlight Flower and Other Enchanting Stories,Satyajit Ray,/book/show/20891111-the-magic-moonlight-flower-and-other-enchanting-stories,4.19,67
তারিণীখুড়োর অভিযান,Satyajit Ray,/book/show/30982005,4.44,62
Travails with the Alien: The Film that was Never Made and Other Adventures with Science Fiction,Satyajit Ray,/book/show/39708124-travails-with-the-alien,4.53,60
Nonsense Rhymes,Satyajit Ray,/book/show/670689.Nonsense_Rhymes,4.39,59
বৃহচ্চঞ্চু,Satyajit Ray,/book/show/45980185,4.49,57
অনাথবাবুর ভয়,Satyajit Ray,/book/show/51041616,4.4,57
Classic Feluda 1,Satyajit Ray,/book/show/22446777-classic-feluda-1,4.57,54
প্রোফেসর শঙ্কু ও চী-চিং - প্রোফেসর শঙ্কু ও আশ্চর্য পুতুল,Satyajit Ray,/book/show/38087429----,4.29,56
অনুকূল,Satyajit Ray,/book/show/45857574,4.6,52
অসমঞ্জবাবুর কুকুর,Satyajit Ray,/book/show/45174932,4.57,51
একশ বছরের সেরা গল্প,Samaresh Majumdar,/book/show/11386613,4.19,184
Foreign Bodies,Martin Edwards,/book/show/34862881-foreign-bodies,3.53,204
The Realm of the Impossible,John Pugmire,/book/show/36144249-the-realm-of-the-impossible,4.09,32
ভয়াল-ভয়ংকর অমনিবাস,Partha Sarathi Chattopadhyay,/book/show/32071285--,4.1,10
সেরা গোয়েন্দা গল্প,Sunil Gangopadhyay,/book/show/33654797,3.18,11
ফেলুদার সাথে ব্যোমকেশ ও কিরীটী,Satyajit Ray,/book/show/30633666,4.17,6
অমৃত গল্পসম্ভার,Kamal Chowdhury,/book/show/22124803,3.8,5
upsanhaar,Sharadindu Bandyopadhyay,/book/show/58613237-upsanhaar,5.0,1
tasvir chor,Sharadindu Bandyopadhyay,/book/show/58636473-tasvir-chor,5.0,1
agnibaan,Sharadindu Bandyopadhyay,/book/show/58607291-agnibaan,5.0,1
Seemant Heera,Sharadindu Bandyopadhyay,/book/show/58521352-seemant-heera,5.0,1
ব্রজলাট,Sharadindu Bandyopadhyay,/book/show/58098717,5.0,1
necklace,Sharadindu Bandyopadhyay,/book/show/58706330-necklace,5.0,1
ভেনডেটা,Sharadindu Bandyopadhyay,/book/show/59780100,5.0,1
the mystery of the fort,Sharadindu Bandyopadhyay,/book/show/58649994-the-mystery-of-the-fort,5.0,1
আকাশবাণী,Sharadindu Bandyopadhyay,/book/show/59844236,4.0,1
শূন্য শুধু শূন্য নয়,Sharadindu Bandyopadhyay,/book/show/59793255,4.0,1
গোয়েন্দা গল্প,হেমেন্দ্র কুমার রায়,/book/show/36899543,4.0,1
ছোট কর্তা,Sharadindu Bandyopadhyay,/book/show/59882893,3.0,1
ভূত ভবিষ্যৎ,Sharadindu Bandyopadhyay,/book/show/59882914,3.0,1
ROOM NO. 2: Detective Byomkesh Bakshy,Sharadindu Bandyopadhyay,/book/show/59606892-room-no-2,0.0,0
THE INVISIBLE TRIANGLE: Detective Byomkesh Bakshy,Sharadindu Bandyopadhyay,/book/show/59652593-the-invisible-triangle,0.0,0
অবরোহী,Buddhadeb Guha,/book/show/24548719,3.0,3
আয়নার সামনে,Buddhadeb Guha,/book/show/35850251,3.0,3
পলাশতলীর পড়শী,Buddhadeb Guha,/book/show/17884597,1.8,5
আমার ছেলেবেলার কথা,Buddhadeb Guha,/book/show/57673908,3.0,3
"ঋজুদার সঙ্গে বক্সার জঙ্গলে এবং ঋজুদার সঙ্গে অচানকমার-এ (ঋজুদা, #21)",Buddhadeb Guha,/book/show/56512536--,4.0,2
তেরোটি উপন্যাস,Buddhadeb Guha,/book/show/23315875,2.67,3
ভ্রমণ সমগ্র ১,Buddhadeb Guha,/book/show/30900919,4.0,2
শালডুংরি,Buddhadeb Guha,/book/show/38921949,4.0,2
অবেলায়,Buddhadeb Guha,/book/show/36653409,4.0,2
অন্যবনে,Buddhadeb Guha,/book/show/38922015,3.5,2
সমুদ্রমেখলা,Buddhadeb Guha,/book/show/38921919,2.33,3
বিন্দাস,Buddhadeb Guha,/book/show/41019668,3.5,2
কুমুর চিঠি,Buddhadeb Guha,/book/show/38921996,3.0,2
মহড়া,Buddhadeb Guha,/book/show/38921982,4.0,1
টেনাগড়ে টেনশন,Buddhadeb Guha,/book/show/38921992,2.0,2
সীমারীয়ায় একদিন,Buddhadeb Guha,/book/show/31393547,4.0,1
স্বপনে নিভৃত স্বপনে,Buddhadeb Guha,/book/show/43460554,2.0,2
কাঁচপোকার দিন এবং অন্যান্য গল্প,Buddhadeb Guha,/book/show/17884740,4.0,1
বুদ্ধদেব গুহর ছোট গল্প ৪র্থ,Buddhadeb Guha,/book/show/36758150,4.0,1
নানা রসের ৯টি উপন্যাস,Buddhadeb Guha,/book/show/39598942,3.0,1
চরৈবতি,Buddhadeb Guha,/book/show/29995388,3.0,1
আন্ধার পানি,Buddhadeb Guha,/book/show/42941617,1.5,2
গুঞ্জাফুলের মালা,Buddhadeb Guha,/book/show/38922038,2.0,1
পঞ্চাশটি প্রিয় গল্প,Buddhadeb Guha,/book/show/27153034,2.0,1
ভোরের স্বপ্ন,Buddhadeb Guha,/book/show/56383892,2.0,1
দুই বাংলার নির্বাচিত প্রেমের গল্প সংকলন,Buddhadeb Guha,/book/show/15697305,0.0,0
সোপর্দ,Buddhadeb Guha,/book/show/38922098,0.0,0
লাল মিঞার শায়েরী,Buddhadeb Guha,/book/show/38922105,0.0,0
সেরা নয়টি উপন্যাস,Buddhadeb Guha,/book/show/39255401,0.0,0
সাতটি উপন্যাস,Buddhadeb Guha,/book/show/41079479,0.0,0
তীরন্দাজ,Shirshendu Mukhopadhyay,/book/show/37770106,3.57,30
ধূসর সময়,Shirshendu Mukhopadhyay,/book/show/19544856,2.54,41
ভুতুরে ঘড়ি,Shirshendu Mukhopadhyay,/book/show/28267846,3.59,29
ঝাঁপি,Shirshendu Mukhopadhyay,/book/show/23548315,3.12,33
ধন্যবাদ মাস্টারমশাই,Shirshendu Mukhopadhyay,/book/show/29748428,3.16,32
Funny and Funnier,Shirshendu Mukhopadhyay,/book/show/21043922-funny-and-funnier,3.61,28
কীট,Shirshendu Mukhopadhyay,/book/show/29242150,3.12,32
ঝুরি কুড়ি গল্প,Shirshendu Mukhopadhyay,/book/show/22387629,3.19,31
মৃতা হরিণীর জন্য,Shirshendu Mukhopadhyay,/book/show/23524462,2.85,34
গল্পসমগ্র ১,Shirshendu Mukhopadhyay,/book/show/4097780,3.62,26
ফজল আলী আসছে,Shirshendu Mukhopadhyay,/book/show/40290542,3.48,27
বিধু দারোগা,Shirshendu Mukhopadhyay,/book/show/32606422,3.96,23
ভ্রমণ সমগ্র: ভবকুঁড়ের বাইরে-দূরে,Shirshendu Mukhopadhyay,/book/show/28436565,3.65,23
হৃদয়বৃত্তান্ত,Shirshendu Mukhopadhyay,/book/show/30240870,3.5,24
উপন্যাস সমগ্র ১,Shirshendu Mukhopadhyay,/book/show/36139810,4.16,19
পটাশগড়ের জঙ্গলে,Shirshendu Mukhopadhyay,/book/show/42463861,3.95,20
পাগলা গণেশ,Shirshendu Mukhopadhyay,/book/show/25662935,3.67,21
বড় সাহেব,Shirshendu Mukhopadhyay,/book/show/20505197,2.75,28
নয়নশ্যামা,Shirshendu Mukhopadhyay,/book/show/23547654,2.71,28
জীবনপাত্র,Shirshendu Mukhopadhyay,/book/show/26808694,2.96,25
নীচের লোক উপরের লোক,Shirshendu Mukhopadhyay,/book/show/20588567,3.5,20
দ্বৈরথ,Shirshendu Mukhopadhyay,/book/show/34313393,3.0,23
ভালবাসা,Shirshendu Mukhopadhyay,/book/show/17792810,3.14,21
পাঁচটি উপন্যাস,Shirshendu Mukhopadhyay,/book/show/17354727,3.25,20
কাঁচের মানুষ,Shirshendu Mukhopadhyay,/book/show/36537441,3.76,17
ক্ষয়,Shirshendu Mukhopadhyay,/book/show/21841409,3.5,18
হিরণগড়ের ব্যাপারস্যাপার,Shirshendu Mukhopadhyay,/book/show/55677224,3.71,17
সেরা ভূতের গল্প,Shirshendu Mukhopadhyay,/book/show/21954356,3.93,15
২৫ টি শ্রেষ্ঠ কিশোর গল্প,Shirshendu Mukhopadhyay,/book/show/17377371,4.14,14
বারোটি শ্রেষ্ঠ উপন্যাস,Shirshendu Mukhopadhyay,/book/show/18303286,4.08,13
Classic Feluda 2,Satyajit Ray,/book/show/22620436-classic-feluda-2,4.55,49
ভূতো,Satyajit Ray,/book/show/50082297,4.53,47
Fantastic Feluda Set (12 books),Satyajit Ray,/book/show/30062098-fantastic-feluda-set,4.59,44
প্রতিকৃতি: সত্যজিৎ রায়ের আঁকা শতাধিক পোর্ট্রেট,Satyajit Ray,/book/show/3388752,4.3,47
নয়ন রহস্য,Satyajit Ray,/book/show/34888771,4.36,44
ফেলুদা সমগ্র : তৃতীয় খন্ড,Satyajit Ray,/book/show/36292755,4.51,41
একশৃঙ্গ অভিযান,Satyajit Ray,/book/show/40096491,4.72,39
ভক্ত,Satyajit Ray,/book/show/45172039,4.21,43
सत्यजित रे की 5 सुपरहिट कहानियाँ,Satyajit Ray,/book/show/41064506-5,4.27,41
প্রফেসর শঙ্কু - হাড় : রোবু,Satyajit Ray,/book/show/40096480--,4.35,40
প্রফেসর শঙ্কু ও ইউ. এফ. ও.,Satyajit Ray,/book/show/38106931,4.54,37
মাস্টার অংশুমান,Satyajit Ray,/book/show/55691172,4.34,38
The Puffin Feluda Omnibus Volume One [Paperback] Satyajit Ray,Satyajit Ray,/book/show/42089014-the-puffin-feluda-omnibus-volume-one-paperback-satyajit-ray,4.32,38
মানরো দ্বীপ : আশ্চর্জন্তু,Satyajit Ray,/book/show/40096449,4.56,36
Kanchan Jangha,Satyajit Ray,/book/show/6092768-kanchan-jangha,4.1,39
বাতিকবাবু,Satyajit Ray,/book/show/51152821,4.62,34
Stories,Satyajit Ray,/book/show/670687.Stories,4.33,36
শ্রেষ্ঠ ফেলুদা,Satyajit Ray,/book/show/28384159,4.88,32
সাধনবাবুর সন্দেহ,Satyajit Ray,/book/show/50083567,4.41,34
তারিণীখুড়ো ও বেতাল,Satyajit Ray,/book/show/46220143,4.26,35
লখ্নৌর ডুয়েল,Satyajit Ray,/book/show/46219687,4.42,33
মরুরহস্য : শঙ্কু ও আদিম মানুষ,Satyajit Ray,/book/show/36339200,4.52,31
सत्यजित राय की कहानियां,Satyajit Ray,/book/show/23265596,4.19,32
কভার্স,Satyajit Ray,/book/show/46256958,4.29,31
শঙ্কুর শনির দশা,Satyajit Ray,/book/show/46220204,4.26,31
Nayak - The Hero,Satyajit Ray,/book/show/39836903-nayak---the-hero,4.13,31
শঙ্কুর কঙ্গো অভিযান,Satyajit Ray,/book/show/40096464,4.54,28
The Pather Panchali Sketchbook,Satyajit Ray,/book/show/30123242-the-pather-panchali-sketchbook,4.88,26
Feluda Collection: Part 1,Satyajit Ray,/book/show/34444606-feluda-collection,4.85,26
প্রবন্ধ সংগ্রহ,Satyajit Ray,/book/show/26067857,4.5,28
ভয়াল-ভয়ংকর অমনিবাস,Partha Sarathi Chattopadhyay,/book/show/32071285--,4.1,10
অভিসার,Premendra Mitra,/book/show/22451264,4.22,9
সেরা গোয়েন্দা গল্প,Sunil Gangopadhyay,/book/show/33654797,3.18,11
ছেঁড়া ক্যানভাস,Buddhadeb Guha,/book/show/52276705,4.5,2
প্রথমাদের জন্,Buddhadeb Guha,/book/show/38921977,5.0,1
আইবুড়ো দুই বুড়োর গল্প,Buddhadeb Guha,/book/show/55810710,4.0,1
চারকন্যা,Buddhadeb Guha,/book/show/55167433,2.0,2
চবুতরা,Buddhadeb Guha,/book/show/38922069,4.0,1
স্বপ্নের মতো,Buddhadeb Guha,/book/show/53353758,1.5,2
হোরিয়ালি,Buddhadeb Guha,/book/show/38921873,0.0,0
"তিন নম্বর (ঋজুদা, #18)",Buddhadeb Guha,/book/show/56500615,0.0,0
বাছাই গল্প,Buddhadeb Guha,/book/show/22452527,0.0,0
"যমদুয়ারে (ঋজুদা, #20)",Buddhadeb Guha,/book/show/56502661,0.0,0
পুষ্পমঞ্জরি,Buddhadeb Guha,/book/show/38922022,0.0,0
"ঋজুদার সঙ্গে চিকলধারায় (ঋজুদা, #17)",Buddhadeb Guha,/book/show/56499542,0.0,0
আরও দুই ঋজুদা,Buddhadeb Guha,/book/show/54123780,0.0,0
ছন্নমতি,Buddhadeb Guha,/book/show/38922032,0.0,0
সারেং মিঞা,Buddhadeb Guha,/book/show/38922050,0.0,0
দু নম্বর,Buddhadeb Guha,/book/show/56500722,0.0,0
"জলছবি, অনুমতির জন্যে",Buddhadeb Guha,/book/show/38922063,0.0,0
"প্রজাতি, প্রজাপতি (ঋজুদা, #19)",Buddhadeb Guha,/book/show/56502598,0.0,0
হেমন্ত বেলায়,Buddhadeb Guha,/book/show/41453983,0.0,0
পঞ্চাশটি প্রিয় গল্প || Panchasti Priya Galpa,Buddhadeb Guha,/book/show/59739766-panchasti-priya-galpa,0.0,0
MUHURTAKATHA,Buddhadeb Guha,/book/show/52160758-muhurtakatha,0.0,0
Jyotsna Rate Betlate,Buddhadeb Guha,/book/show/59080250-jyotsna-rate-betlate,0.0,0
সন্ধি প্রস্তাব,Shirshendu Mukhopadhyay,/book/show/18300823,3.11,18
পয়মন্ত,Shirshendu Mukhopadhyay,/book/show/36137026,3.29,17
ফুল আর কাঁটা,Shirshendu Mukhopadhyay,/book/show/13049485,3.0,17
আশুবাবুর টেলিস্কোপ,Shirshendu Mukhopadhyay,/book/show/58730128,3.12,16
খেলনাপাতি,Shirshendu Mukhopadhyay,/book/show/34339713,3.5,14
"আলোর গল্প,ছায়ার গল্প",Shirshendu Mukhopadhyay,/book/show/34784854,3.5,14
শীর্ষেন্দু ৭৫,Shirshendu Mukhopadhyay,/book/show/34613534,3.83,12
গল্পসমগ্র ৩,Shirshendu Mukhopadhyay,/book/show/20622441,4.5,10
দ্বিতীয় সত্তার সন্ধানে,Shirshendu Mukhopadhyay,/book/show/29504448,3.67,12
একাদশীর ভূত,Shirshendu Mukhopadhyay,/book/show/20808163,2.87,15
Chakrapurer Chakkare: An Adventure in Chakrapur,Shirshendu Mukhopadhyay,/book/show/25644272-chakrapurer-chakkare,4.3,10
কোলাজ,Shirshendu Mukhopadhyay,/book/show/33842354,3.23,13
ঘটনাক্রমে,Shirshendu Mukhopadhyay,/book/show/37658052,3.42,12
এক কুড়ি এক ডজন,Shirshendu Mukhopadhyay,/book/show/34558258,3.73,11
মাধব ও তার পারিপার্শ্বিক,Shirshendu Mukhopadhyay,/book/show/34766695,3.42,12
শ্রেষ্ঠ গল্প,Shirshendu Mukhopadhyay,/book/show/20622459,4.22,9
দুই বাংলার সেরা ভূতের গল্প,Shirshendu Mukhopadhyay,/book/show/21931129,3.8,10
বেশি দূরে নয়,Shirshendu Mukhopadhyay,/book/show/34862804,3.17,12
ভবরোগ,Shirshendu Mukhopadhyay,/book/show/28380900,3.6,10
ভোম্বোল সর্দার,Shirshendu Mukhopadhyay,/book/show/31493557,3.89,9
Exiled from Ayodhya : A journey in search of Ramayana,Shirshendu Mukhopadhyay,/book/show/56527391-exiled-from-ayodhya,3.18,11
মনের অসুখ,Shirshendu Mukhopadhyay,/book/show/32618952,3.78,9
মুহূর্তকথা: শীর্ষেন্দু মুখোপাধ্যায়,Shirshendu Mukhopadhyay,/book/show/42365201,4.25,8
রূপ,Shirshendu Mukhopadhyay,/book/show/36671788,2.54,13
জাদুনল,Shirshendu Mukhopadhyay,/book/show/41585354,2.75,12
ভুল সত্য,Shirshendu Mukhopadhyay,/book/show/34888797,3.67,9
সংকলন,Shirshendu Mukhopadhyay,/book/show/21865702,3.3,10
পরিহাটির হরিন,Shirshendu Mukhopadhyay,/book/show/23280335,2.75,12
ত্রিপর্ণা,Shirshendu Mukhopadhyay,/book/show/12063927,3.56,9
সুখের আড়াল,Shirshendu Mukhopadhyay,/book/show/41132440,3.2,10
বহুরূপী,Satyajit Ray,/book/show/55691128,4.16,31
নকুড়বাবু ও এল ডোরাডো,Satyajit Ray,/book/show/46220294,4.5,28
The Hungry Septopus,Satyajit Ray,/book/show/19674624-the-hungry-septopus,4.03,31
গগন চৌধুরীর স্টুডিও,Satyajit Ray,/book/show/48853630,4.21,29
বঙ্কুবাবুর বন্ধু,Satyajit Ray,/book/show/55690790,4.29,28
নির্বাচিত ফেলুদা,Satyajit Ray,/book/show/28384139,4.8,25
The Final Adventures of Professor Shonku,Satyajit Ray,/book/show/53773160-the-final-adventures-of-professor-shonku,4.64,25
Satyajit Ray Ki Lokpriya Kahaniyan,Satyajit Ray,/book/show/31295772-satyajit-ray-ki-lokpriya-kahaniyan,4.26,27
মরুরহস্য,Satyajit Ray,/book/show/46256906,4.71,24
Jadui Baal Kahaniyan,Satyajit Ray,/book/show/59608144-jadui-baal-kahaniyan,4.44,25
গণেশ মুৎসুদ্দির পোর্ট্রেট,Satyajit Ray,/book/show/48854288,4.36,25
ক্লাস ফ্রেণ্ড,Satyajit Ray,/book/show/45175307,4.5,24
Beware in the Graveyard: Feluda Mysteries,Satyajit Ray,/book/show/25306944-beware-in-the-graveyard,4.24,25
"অঙ্ক স্যার, গোলাপীবাবু আর টিপু",Satyajit Ray,/book/show/48853231,4.42,24
বোসপুকুরে খুনখারাপি,Satyajit Ray,/book/show/40095713,4.38,24
খগম,Satyajit Ray,/book/show/55690842,4.52,23
সমাদ্দারের চাবি,Satyajit Ray,/book/show/51568276,4.16,25
স্পটলাইট,Satyajit Ray,/book/show/55691085,3.88,25
সেপ্টোপাসের খিদে,Satyajit Ray,/book/show/55690798,4.52,21
3 Rays: Stories from Satyajit Ray,Satyajit Ray,/book/show/58101868-3-rays,4.65,20
টেরোড্যাকটিলের ডিম,Satyajit Ray,/book/show/55690794,4.6,20
A Bagful of Mystery,Satyajit Ray,/book/show/29347918-a-bagful-of-mystery,4.33,21
রতনবাবু আর সেই লোকটা,Satyajit Ray,/book/show/55690826,4.24,21
Murder by the Sea,Satyajit Ray,/book/show/27403109-murder-by-the-sea,3.67,24
ফেলুদা সমগ্র : চতুর্থ খন্ড,Satyajit Ray,/book/show/35913596,4.58,19
The Chess Players and Other Screenplays,Satyajit Ray,/book/show/670680.The_Chess_Players_and_Other_Screenplays,4.1,21
শঙ্কু সমগ্র,Satyajit Ray,/book/show/54139089,4.72,18
ধাপ্পা,Satyajit Ray,/book/show/55691066,4.16,19
Fantastic Feluda Golden Set (4 Books),Satyajit Ray,/book/show/28767950-fantastic-feluda-golden-set,4.8,15
শিবু আর রাক্ষসের কথা,Satyajit Ray,/book/show/55690812,4.12,17
বিয়ের রাত,Shirshendu Mukhopadhyay,/book/show/23212487,2.77,13
নানা রঙের আলো,Shirshendu Mukhopadhyay,/book/show/23212475,3.3,10
কোনও দিন এরকমও হয়,Shirshendu Mukhopadhyay,/book/show/44014892,3.67,9
কাছের ঠাকুর,Shirshendu Mukhopadhyay,/book/show/20622412,2.07,15
গল্পসমগ্র ২,Shirshendu Mukhopadhyay,/book/show/20622442,4.14,7
মাধুর জন্য,Shirshendu Mukhopadhyay,/book/show/20622452,2.9,10
বরদাচরণ ও রামরাহা,Shirshendu Mukhopadhyay,/book/show/38589972,4.14,7
উপন্যাস সমগ্র ৫,Shirshendu Mukhopadhyay,/book/show/26175362,4.67,6
আশ্চর্য্য প্রদীপ,Shirshendu Mukhopadhyay,/book/show/36268450,3.86,7
Sirshendu Mukhopadhyay Selected Short Stories,Shirshendu Mukhopadhyay,/book/show/36367577-sirshendu-mukhopadhyay-selected-short-stories,3.86,7
পিপুল,Shirshendu Mukhopadhyay,/book/show/40782172,3.86,7
জন্মান্তর,Shirshendu Mukhopadhyay,/book/show/50367601,3.71,7
গোয়েন্দা বরদাচরণ,Shirshendu Mukhopadhyay,/book/show/31393490,4.33,6
খুদকুঁড়ো,Shirshendu Mukhopadhyay,/book/show/39695530,4.17,6
ছোটদের ভূতের গল্প,Shirshendu Mukhopadhyay,/book/show/34619147,4.8,5
আমাকে বিয়ে করবেন?,Shirshendu Mukhopadhyay,/book/show/55336459,1.6,15
খুনী বনাম গোয়েন্দা,Shirshendu Mukhopadhyay,/book/show/24858634,3.83,6
Patashgader Jangale,Shirshendu Mukhopadhyay,/book/show/33843593-patashgader-jangale,4.6,5
কিশোর গল্পসমগ্র ১,Shirshendu Mukhopadhyay,/book/show/40024402,3.83,6
উপন্যাস সমগ্র ২,Shirshendu Mukhopadhyay,/book/show/31677703,4.6,5
হাটবার,Shirshendu Mukhopadhyay,/book/show/34804518,4.2,5
বন্দুকবাজ,Shirshendu Mukhopadhyay,/book/show/33905900,4.0,5
এই হেমন্তে,Shirshendu Mukhopadhyay,/book/show/42626464,4.0,5
মুখোমুখি,Shirshendu Mukhopadhyay,/book/show/31245380,4.5,4
কিশোর সাহিত্য,Shirshendu Mukhopadhyay,/book/show/18531227,4.25,4
রঙ বদলায়,Shirshendu Mukhopadhyay,/book/show/30123250,2.83,6
অপেক্ষা,Shirshendu Mukhopadhyay,/book/show/44104612,3.4,5
গত জন্মের বউ,Shirshendu Mukhopadhyay,/book/show/59360389,3.4,5
উপন্যাস সমগ্র ৪,Shirshendu Mukhopadhyay,/book/show/31677764,5.0,3
উপন্যাস সমগ্র ৯,Shirshendu Mukhopadhyay,/book/show/38328511,4.67,3
পুরস্কার,Satyajit Ray,/book/show/55690775,4.56,18
শেঠ গঙ্গারামের ধনদৌলত,Satyajit Ray,/book/show/48854714,4.16,19
বিষফুল,Satyajit Ray,/book/show/53459781,4.0,19
Professor Hijibijbij,Satyajit Ray,/book/show/53424330-professor-hijibijbij,4.06,17
Adventures Of Feluda : House Of Death: Piyush Pandey on Advertising,Satyajit Ray,/book/show/44778661-adventures-of-feluda,4.47,15
ব্রেজিলের কালো বাঘ,Satyajit Ray,/book/show/55691254,4.71,14
Hypnogen,Satyajit Ray,/book/show/50336157-hypnogen,4.64,14
Fantastic Feluda Rahasyakatha - Mrutyughar,Satyajit Ray,/book/show/54841105-fantastic-feluda-rahasyakatha---mrutyughar,4.57,14
Fantastic Feluda Rahasyakatha - Kathmandutil Kardankal,Satyajit Ray,/book/show/55761209-fantastic-feluda-rahasyakatha---kathmandutil-kardankal,4.36,14
বর্ণান্ধ,Satyajit Ray,/book/show/55690785,3.93,15
সত্যজিৎ রায়ের অনুবাদ সমগ্র,Satyajit Ray,/book/show/43383065,4.46,13
ব্রাউন সাহেবের বাড়ি,Satyajit Ray,/book/show/55690836,4.38,13
স্বপ্নদ্বীপ: গ্রাফিক নভেল,Satyajit Ray,/book/show/35824307,3.5,16
Hatyapuri,Satyajit Ray,/book/show/55260886-hatyapuri,4.31,13
Tollywood-e Tarinikhuro,Satyajit Ray,/book/show/54148619-tollywood-e-tarinikhuro,4.31,13
Il ritorno di Feluda,Satyajit Ray,/book/show/18403439-il-ritorno-di-feluda,4.31,13
স্বমহিমায় শঙ্কু,Satyajit Ray,/book/show/51313114,3.93,14
Mr.Shashmol er Shesh Raatri,Satyajit Ray,/book/show/53478681-mr-shashmol-er-shesh-raatri,4.58,12
লোডশেডিং,Satyajit Ray,/book/show/55690853,3.93,14
নিধিরামের ইচ্ছাপূরণ,Satyajit Ray,/book/show/55691179,4.42,12
Batikbabu,Satyajit Ray,/book/show/52575600-batikbabu,4.73,11
ইহুদির কবচ,Satyajit Ray,/book/show/55691355,4.17,12
বারীন ভৌমিকের ব্যারাম,Satyajit Ray,/book/show/55747128,4.9,10
মহারাজা তারিণীখুড়ো,Satyajit Ray,/book/show/55691200,4.0,12
Dr Munshi-r Diary,Satyajit Ray,/book/show/51607931-dr-munshi-r-diary,4.18,11
Feluda Collection: Part 3,Satyajit Ray,/book/show/34933386-feluda-collection,4.6,10
মোল্লা নাসিরুদ্দিনের আরো গল্প,Satyajit Ray,/book/show/55691407,4.18,11
কাগতাড়ুয়া,Satyajit Ray,/book/show/55691228,4.3,10
Original English film scripts,Satyajit Ray,/book/show/2409504.Original_English_film_scripts,4.67,9
Fantastic Feluda Rahasyakatha - Mumbaiche Daku | फॅन्टॅस्टिक फेलूदा रहस्यकथा - मुंबईचे डाकू,Satyajit Ray,/book/show/55245490-fantastic-feluda-rahasyakatha---mumbaiche-daku,4.1,10
Tintin: Kalo Sonar Deshe,Shirshendu Mukhopadhyay,/book/show/36516481-tintin,4.75,4
অসমাপ্ত,Shirshendu Mukhopadhyay,/book/show/50918273,1.78,9
দুইয়ের পিঠে দুই,Shirshendu Mukhopadhyay,/book/show/52402695,4.0,4
সেরা ১০১ হাসির গল্প,Shirshendu Mukhopadhyay,/book/show/34855205,5.0,3
দেশান্তরী,Shirshendu Mukhopadhyay,/book/show/33623296,2.5,6
উপন্যাস সমগ্র ৬,Shirshendu Mukhopadhyay,/book/show/31677780,4.67,3
চক্রে তিন হাজার দুই,Shirshendu Mukhopadhyay,/book/show/39709265,3.5,4
আবরণ,Shirshendu Mukhopadhyay,/book/show/36386333,3.5,4
Adbhuture,Shirshendu Mukhopadhyay,/book/show/40021746-adbhuture,4.67,3
উপন্যাস সমগ্র ৩,Shirshendu Mukhopadhyay,/book/show/31677718,4.67,3
আঁচলের ছায়া,Shirshendu Mukhopadhyay,/book/show/44073711,4.33,3
দৃশ্যাবলী,Shirshendu Mukhopadhyay,/book/show/41449090,3.25,4
মিলেমিশে,Shirshendu Mukhopadhyay,/book/show/21976069,2.6,5
