name,author,booklink,avg_rating,num_ratings
দাদার কীর্তি,Sharadindu Bandyopadhyay,/book/show/31838858,3.75,36
কালের মন্দিরা,Sharadindu Bandyopadhyay,/book/show/35070451,4.16,31
Band of Soldiers: A Year on the Road with Shivaji,Sharadindu Bandyopadhyay,/book/show/2824996-band-of-soldiers,4.13,30
व्योमकेश बक्षी रहस्यकथा (भाग १),Sharadindu Bandyopadhyay,/book/show/25400299,4.11,27
মনচোরা,Sharadindu Bandyopadhyay,/book/show/28432348,4.19,26
কুমারসম্ভবের কবি,Sharadindu Bandyopadhyay,/book/show/40618985,4.45,22
এবার কাণ্ড কেদারনাথে,Satyajit Ray,/book/show/20956677,4.29,208
The Unicorn Expedition and Other Stories,Satyajit Ray,/book/show/670666.The_Unicorn_Expedition_and_Other_Stories,4.24,210
শকুন্তলার কণ্ঠহার,Satyajit Ray,/book/show/23522490,3.95,221
The Collected Short Stories,Satyajit Ray,/book/show/26108235-the-collected-short-stories,4.52,191
"স্বয়ং প্রফেসর শঙ্কু (Shonku, #5)",Satyajit Ray,/book/show/23269926,4.52,191
ফেলুদার পান্‌চ,Satyajit Ray,/book/show/18465738,4.5,189
"গোসাঁইপুর সরগরম (ফেলুদা, #9)",Satyajit Ray,/book/show/34319242,4.34,194
The Apu Trilogy,Satyajit Ray,/book/show/670671.The_Apu_Trilogy,4.56,181
যাদুকরী,Tarashankar Bandyopadhyay,/book/show/39078923,2.5,2
দশ পুতুল,Tarashankar Bandyopadhyay,/book/show/39613792,5.0,1
নির্বাচিত ছোটগল্প,Tarashankar Bandyopadhyay,/book/show/51561987,4.0,1
मन्वन्तर,Tarashankar Bandyopadhyay,/book/show/41819974,4.0,1
আলোকাভিসার,Tarashankar Bandyopadhyay,/book/show/48586027,4.0,1
दो आँखे,Tarashankar Bandyopadhyay,/book/show/40774758,4.0,1
ভুবনপুরের হাট,Tarashankar Bandyopadhyay,/book/show/39078848,4.0,1
একটি চড়ুই পাখী ও কালো মেয়ে,Tarashankar Bandyopadhyay,/book/show/39078905,3.0,1
মণি বৌদি,Tarashankar Bandyopadhyay,/book/show/39078994,3.0,1
দিল্লীকা লাড্ডু,Tarashankar Bandyopadhyay,/book/show/39613722,3.0,1
কামধেনু,Tarashankar Bandyopadhyay,/book/show/39614201,3.0,1
ফেলুদা ওয়ান ফেলুদা টু,Satyajit Ray,/book/show/23285896,4.37,187
ইন্দ্রজাল রহস্য,Satyajit Ray,/book/show/23570457,3.77,215
অপ্সরা থিয়েটারের মামলা,Satyajit Ray,/book/show/23522468,3.82,211
জবর বারো,Satyajit Ray,/book/show/17671792,4.39,178
জাহাঙ্গীরের স্বর্ণমুদ্রা,Satyajit Ray,/book/show/21949545,4.03,190
ফেলুদা প্লাস ফেলুদা,Satyajit Ray,/book/show/23285930,4.29,170
বাহঃ! ১২,Satyajit Ray,/book/show/2768768,4.35,167
একের পিঠে দুই,Satyajit Ray,/book/show/17671819,4.47,148
নেপোলিয়নের চিঠি,Satyajit Ray,/book/show/23518144,4.07,157
পিকুর ডায়রি ও অন্যান্য,Satyajit Ray,/book/show/17786253,4.04,154
নাছোড়,Ashapurna Devi,/book/show/29407738,3.17,6
জবানবন্দী,Tarashankar Bandyopadhyay,/book/show/15420431,3.0,1
নব দিগন্ত,Tarashankar Bandyopadhyay,/book/show/39078999,2.0,1
কান্না,Tarashankar Bandyopadhyay,/book/show/39078943,1.0,1
Tajini Majhi - তারিণী মাঝি,Tarashankar Bandyopadhyay,/book/show/49020800-tajini-majhi--,0.0,0
Tarini Majhi - তারিণী মাঝি,Tarashankar Bandyopadhyay,/book/show/49020821-tarini-majhi--,0.0,0
Tarasankarer Galpaguchchha - Vol. 3,Tarashankar Bandyopadhyay,/book/show/51017907-tarasankarer-galpaguchchha---vol-3,0.0,0
গুরুদক্ষিণা,Tarashankar Bandyopadhyay,/book/show/39078916,0.0,0
প্রথম ৬টি উপন্যাস,Tarashankar Bandyopadhyay,/book/show/34946866,0.0,0
मन का मीत,Tarashankar Bandyopadhyay,/book/show/34224249,0.0,0
জাহাঙ্গীরের স্বর্ণমুদ্রা,Satyajit Ray,/book/show/34319255,4.16,148
The Magic Web and Other Stories: Ashapurna Debi on the Widow and Her World,Ashapurna Devi,/book/show/17671091-the-magic-web-and-other-stories,3.6,5
അന്തിവെളിച്ചം | Anthivelicham,Ashapurna Devi,/book/show/44311077-anthivelicham,4.5,4
Priya Galpa,Ashapurna Devi,/book/show/5246317-priya-galpa,3.75,4
কল্যাণী,Ashapurna Devi,/book/show/32776944,3.0,5
ভূতুড়ে কুকুর,Ashapurna Devi,/book/show/29228736,4.33,3
প্রতীক্ষার বাগান,Ashapurna Devi,/book/show/53249164,3.25,4
লীলা চিরন্তন,Ashapurna Devi,/book/show/29862984,4.0,3
দশটি উপন্যাস: ২য় খন্ড,Ashapurna Devi,/book/show/31690524,3.67,3
সেই সব গল্প,Ashapurna Devi,/book/show/25502103,3.67,3
সেরা বারোটি উপন্যাস,Ashapurna Devi,/book/show/29488755,3.67,3
গল্প সমগ্র: ১,Ashapurna Devi,/book/show/26168009,3.33,3
ভুল ট্রেনে উঠে,Ashapurna Devi,/book/show/29228714,4.5,2
Shaper Chobal,Ashapurna Devi,/book/show/33536784-shaper-chobal,2.67,3
নষ্ট কোষ্ঠী,Ashapurna Devi,/book/show/29228743,4.0,2
মায়াজাল,Ashapurna Devi,/book/show/23502701,4.0,2
স্বনির্বাচিত শ্রেষ্ঠ গল্প,Ashapurna Devi,/book/show/17699279,4.0,2
ছোটোদের এক ডজন উপন্যাস,Ashapurna Devi,/book/show/33869200,2.67,3
চশমা পাল্টে যায়,Ashapurna Devi,/book/show/48506886,3.5,2
কখনো কাছে কখনো দূরে,Ashapurna Devi,/book/show/29228712,3.5,2
আর এক আশাপূর্ণা,Ashapurna Devi,/book/show/29228733,2.33,3
নবকল্লোলের পঞ্চকন্যা,Mahasweta Devi,/book/show/34503948,5.0,2
রূপদর্শী সংগ্রহ ১,গৌরকিশোর ঘোষ,/book/show/23396788,4.5,2
অরণ্য মর্মর,Ashapurna Devi,/book/show/23502710,3.5,2
আশাপূর্ণা দেবী রচনা সংগ্রহ,Ashapurna Devi,/book/show/27801118,3.0,2
চতুস্পর্ণা,Ashapurna Devi,/book/show/44070460,5.0,1
বেগবতী,Ashapurna Devi,/book/show/44152281,5.0,1
ষড়যন্ত্রের নায়ক,Ashapurna Devi,/book/show/15741445,2.5,2
উঁচুতে ওঠা,Ashapurna Devi,/book/show/23502716,5.0,1
ছোটদের ২৫টি সেরা গল্প,Ashapurna Devi,/book/show/40281471,2.5,2
নায়ক নায়িকা তিন,Ashapurna Devi,/book/show/44152229,5.0,1
উত্তর পুরুষ,Ashapurna Devi,/book/show/44101758,5.0,1
Women Writing in Bengal: An Anthology of Short Stories,Saumitra  Chakravarty,/book/show/6253358-women-writing-in-bengal,4.0,2
A Space of Her Own: Personal Narratives of Twelve Women,Leela Gulati,/book/show/52893994-a-space-of-her-own,4.0,1
The Greatest Bengali Stories Ever Told,Arunava Sinha,/book/show/53166878-the-greatest-bengali-stories-ever-told,3.72,478
একশ বছরের সেরা গল্প,Rabindranath Tagore,/book/show/11386613,4.2,173
বাংলাসাহিত্যের সেরা গল্প,Ahmad Mostofa Kamal,/book/show/25451475,4.25,12
ভয়াল-ভয়ংকর অমনিবাস,Partha Sarathi Chattopadhyay,/book/show/32071285--,4.2,10
অভিসার,Premendra Mitra,/book/show/22451264,4.22,9
অমৃত গল্পসম্ভার,Kamal Chowdhury,/book/show/22124803,3.8,5
Bibhutibhushan Bandyopadhyay Stories,Rani Ray,/book/show/40804914-bibhutibhushan-bandyopadhyay-stories,4.0,3
বিধু মাষ্টার,Bibhutibhushan Bandyopadhyay,/book/show/41041443,3.0,1
অনুসন্ধান,Bibhutibhushan Bandyopadhyay,/book/show/56499274,0.0,0
নবাগত,Bibhutibhushan Bandyopadhyay,/book/show/57387633,0.0,0
খোলস,Bibhutibhushan Bandyopadhyay,/book/show/56512765,0.0,0
বিভূতিভূষণ বন্দ্যোপাধ্যায়ের শ্রেষ্ঠ গল্প,Bibhutibhushan Bandyopadhyay,/book/show/55249249,0.0,0
अधिनायक,Bibhutibhushan Bandyopadhyay,/book/show/25249287,0.0,0
উইলের খেয়াল,Bibhutibhushan Bandyopadhyay,/book/show/56492566,0.0,0
শ্রেষ্ঠ গল্প,Bibhutibhushan Bandyopadhyay,/book/show/55249168,0.0,0
শ্রেষ্ঠ উপন্যাস,Bibhutibhushan Bandyopadhyay,/book/show/50172008,0.0,0
উপন্যাস সমগ্র: ২,Bibhutibhushan Bandyopadhyay,/book/show/25804165,0.0,0
বিভূতি রচনাবলী একাদশ খণ্ড,Bibhutibhushan Bandyopadhyay,/book/show/35294708,0.0,0
রিকশার গান,Bibhutibhushan Bandyopadhyay,/book/show/52210203,0.0,0
"রহস্য, রোমাঞ্চ, গোয়েন্দা গল্প সংগ্রহ",editionNEXT.com,/book/show/26080815,0.0,0
চারুমতি,Buddhadeb Guha,/book/show/34773692,3.71,7
সবুজ বসন্ত ।। Sabuj Basanta,Buddhadeb Guha,/book/show/45153539-sabuj-basanta,4.33,6
টাঁড়বাঘোয়া,Buddhadeb Guha,/book/show/38921924,3.71,7
শ্রেষ্ঠ গল্প,Buddhadeb Guha,/book/show/18468274,4.17,6
ল্যাংড়া পাহান,Buddhadeb Guha,/book/show/43100366,4.17,6
বিন্যাস,Buddhadeb Guha,/book/show/25697803,3.43,7
ঋজুদা – দশটি উপন্যাস ২,Buddhadeb Guha,/book/show/34332702,3.43,7
দুরের দুপুর,Buddhadeb Guha,/book/show/17834253,3.29,7
ছৌ,Buddhadeb Guha,/book/show/17884719,3.29,7
বনবাসর,Buddhadeb Guha,/book/show/17834245,3.83,6
ধুলোবালি,Buddhadeb Guha,/book/show/17834254,3.0,7
অন্বেষা,Buddhadeb Guha,/book/show/35175113,3.5,6
প্রেমের গল্প,Buddhadeb Guha,/book/show/17834251,4.0,5
গামহারডুংরী,Buddhadeb Guha,/book/show/17834240,3.6,5
দুই বাংলার পঞ্চাশটি প্রেমের গল্প,Buddhadeb Guha,/book/show/24858984,4.25,4
বুদ্ধদেব গুহর ছোট গল্প ৩য়,Buddhadeb Guha,/book/show/29795086,4.0,4
First Love & other stories,Buddhadeb Guha,/book/show/13639367-first-love-other-stories,4.0,4
ঝভুর শ্রাবন,Buddhadeb Guha,/book/show/35177610,5.0,3
সাঁঝবেলাতে,Buddhadeb Guha,/book/show/17834227,3.0,5
ঋজুদা সমগ্র,Buddhadeb Guha,/book/show/55579572,4.67,3
বনী,Buddhadeb Guha,/book/show/17834247,3.5,4
চড়াইডিহর শালুকফুল,Buddhadeb Guha,/book/show/31817130,3.25,4
আলোকঝারি,Buddhadeb Guha,/book/show/17834268,3.25,4
দশম প্রবাস,Buddhadeb Guha,/book/show/17834293,4.0,3
বুদ্ধদেব গুহর ছোট গল্প,Buddhadeb Guha,/book/show/36758149,4.0,3
অদল বদল,Buddhadeb Guha,/book/show/17834265,2.75,4
কুমুদিনী,Buddhadeb Guha,/book/show/17884635,1.57,7
যাওয়া আসা,Buddhadeb Guha,/book/show/17834295,2.75,4
সুদূর সকাল,Buddhadeb Guha,/book/show/31817193,2.5,4
ঋজুদা – দশটি উপন্যাস ১,Buddhadeb Guha,/book/show/34332687,3.33,3
একশ বছরের সেরা গল্প,Rabindranath Tagore,/book/show/11386613,4.2,173
চিন্তামণি,Manik Bandopadhyay,/book/show/33630887,3.0,1
পাঁচটি বাছাই উপন্যাস,Manik Bandopadhyay,/book/show/34121976,0.0,0
নির্বাচিত পঞ্চাশ,Manik Bandopadhyay,/book/show/34313638,0.0,0
সুখ অসুখ,Sunil Gangopadhyay,/book/show/17928965,3.12,56
জীবন যে রকম,Sunil Gangopadhyay,/book/show/18187663,3.57,49
স্বপ্ন লজ্জাহীন,Sunil Gangopadhyay,/book/show/18373911,3.26,50
মেঘ বৃষ্টি আলো,Sunil Gangopadhyay,/book/show/18373919,3.7,44
দুই নারী হাতে তরবারি,Sunil Gangopadhyay,/book/show/21518347,2.91,55
কবি ও নর্তকী,Sunil Gangopadhyay,/book/show/18373915,3.3,47
নীললোহিত সমগ্র ১,Sunil Gangopadhyay,/book/show/18468284,4.11,37
"তিন সমুদ্র, সাতাশ নদী",Sunil Gangopadhyay,/book/show/17791185,3.87,39
নীল মানুষ,Sunil Gangopadhyay,/book/show/23479556,3.06,47
সরল সত্য,Sunil Gangopadhyay,/book/show/18187623,3.86,36
কালো পর্দার ওদিকে,Sunil Gangopadhyay,/book/show/18814297,3.49,39
তারপর কী হলো,Sunil Gangopadhyay,/book/show/36411855,3.4,40
সুখের দিন ছিল,Sunil Gangopadhyay,/book/show/17935800,3.83,35
শরৎ সমগ্র,Sarat Chandra Chattopadhyay,/book/show/35443990,4.33,6
আকাশ দস্যু,Sunil Gangopadhyay,/book/show/18814266,3.82,34
আমার জীবনানন্দ আবিষ্কার ও অন্যান্য,Sunil Gangopadhyay,/book/show/26802104,3.91,32
সতের বছর বয়েসে,Sunil Gangopadhyay,/book/show/42858117,3.54,35
ছায়া দর্শন,Sunil Gangopadhyay,/book/show/18814183,3.32,37
ছুটির ঘণ্টা,Sunil Gangopadhyay,/book/show/30126638,3.94,31
একটি রাত তিনটি জীবন,Sunil Gangopadhyay,/book/show/27313986,2.98,41
তিন নম্বর চোখ,Sunil Gangopadhyay,/book/show/19546757,3.31,36
অগ্নিপুত্র,Sunil Gangopadhyay,/book/show/21518318,3.84,31
আজও চমৎকার,Sunil Gangopadhyay,/book/show/17790754,3.11,38
The Final Question,Sarat Chandra Chattopadhyay,/book/show/38118564-the-final-question,4.33,6
Baikunther Will,Sarat Chandra Chattopadhyay,/book/show/54633753-baikunther-will,4.33,6
PARINITA AUR BARI DIDI,Sarat Chandra Chattopadhyay,/book/show/44443871-parinita-aur-bari-didi,4.17,6
دوداس,Sarat Chandra Chattopadhyay,/book/show/37548202,4.6,5
Profiles in Faith: Three Women,Sarat Chandra Chattopadhyay,/book/show/2381080.Profiles_in_Faith,4.2,5
शरतचन्द्र की अमर कहानियाँ,Sarat Chandra Chattopadhyay,/book/show/23568522,4.0,4
বর্তমান হিন্দু-মুসলমান সমস্যা,Sarat Chandra Chattopadhyay,/book/show/35693779--,4.0,4
শ্রেষ্ঠ গল্প,Sarat Chandra Chattopadhyay,/book/show/42842870,4.67,3
Novels (Set of 10 Books),Sarat Chandra Chattopadhyay,/book/show/40362341-novels,4.67,3
Selected Stories,Sarat Chandra Chattopadhyay,/book/show/44911933-selected-stories,4.33,3
অভিসার,Premendra Mitra,/book/show/22451264,4.22,9
The Daily Star Book of Bangladeshi Writing,Kaiser Haq,/book/show/28013453-the-daily-star-book-of-bangladeshi-writing,4.67,9
পিরানদেল্লোর গল্প,Luigi Pirandello,/book/show/36237760,4.33,6
বাঙালির নষ্টামি,Samaresh Majumdar,/book/show/23623942,3.67,18
এক জীবনে,Sunil Gangopadhyay,/book/show/12074743,3.62,32
"মার্গারিট, ফুল হয়ে ফুটে আছে",Sunil Gangopadhyay,/book/show/36570245,3.45,33
শকুন্তলা,Sunil Gangopadhyay,/book/show/34948580,3.24,34
দর্পণে কার মুখ,Sunil Gangopadhyay,/book/show/18373916,3.24,34
অচেনা মানুষ,Sunil Gangopadhyay,/book/show/18373908,3.45,31
এক কম্বলের নিচে,Sunil Gangopadhyay,/book/show/31692123,3.34,32
কীর্তিনাশার এপার ওপার,Sunil Gangopadhyay,/book/show/17466007,3.5,30
আমার গদ্য সাহিত্য পাঠ,Sunil Gangopadhyay,/book/show/24304900,3.52,29
তরুণের বিদ্রোহ,Sarat Chandra Chattopadhyay,/book/show/40225436,4.0,3
Saratchandra Omnibus Volume 1: v. 1,Sarat Chandra Chattopadhyay,/book/show/36378962-saratchandra-omnibus-volume-1,4.0,3
SHARADBABU NI SHRESTH VARTAO,Sarat Chandra Chattopadhyay,/book/show/3353279-sharadbabu-ni-shresth-vartao,5.0,2
Sharatchandra ki Shreshtha Kahaniyan: Bangala Katha - Sahitya Ke Shikhar Pursh Sharat Babu ki Pratinidhi Kahaaniyon Ka Sankalan,Sarat Chandra Chattopadhyay,/book/show/28104759-sharatchandra-ki-shreshtha-kahaniyan,5.0,2
Best Short Stories of Sharatchandra,Sarat Chandra Chattopadhyay,/book/show/46268059-best-short-stories-of-sharatchandra,5.0,2
शरतचन्द्र की सर्वश्रेष्ठ कहानियाँ,Sarat Chandra Chattopadhyay,/book/show/25761443,5.0,2
লালু ও অন্যান্য গল্প- শরতচন্দ্র,Sarat Chandra Chattopadhyay,/book/show/36204932--,5.0,2
শরৎ পত্রাবলি,Sarat Chandra Chattopadhyay,/book/show/33308676,3.0,3
शरतचन्द्र की सर्वश्रेष्ठ कहानियाँ,Sarat Chandra Chattopadhyay,/book/show/35819655,4.5,2
"শরৎচন্দ্রে ৫টি বিখ্যাত গল্প: অনুপমার প্রেম,মন্দির,বড়দিদি,বামুনের মেয়ে ও পরিণীতা",Sarat Chandra Chattopadhyay,/book/show/37803467,4.5,2
Tribute -- Pirates Anthology,Writing Knights Press,/book/show/33130791-tribute----pirates-anthology,5.0,5
Lidská džungle,Dušan Zbavitel,/book/show/49508553-lidsk-d-ungle,4.5,2
Niños de todo el mundo,Patricia Lynch,/book/show/38614934-ni-os-de-todo-el-mundo,4.0,1
নোট বই থেকে,Sankar,/book/show/55238221,3.0,1
শ্রেষ্ঠ গল্প : শ্রেষ্ঠ লেখক,Asitkumar Bandopadhyay,/book/show/38738426,3.0,1
শঙ্কর এর জনপ্রিয় ৪টি উপন্যাস,Sankar,/book/show/33844230,2.0,1
The Singing Donkey,Sankar,/book/show/43545411-the-singing-donkey,0.0,0
অনেকদিন আগে,Sankar,/book/show/38922483,0.0,0
ছায়াছবি,Sankar,/book/show/33844164,0.0,0
The Magic Carpet,Sankar,/book/show/40502712-the-magic-carpet,0.0,0
অর্কেস্ট্রা,Sudhindranath Dutta,/book/show/38198841,3.71,7
সুধীন্দ্রনাথ দত্ত কাব্য সংগ্রহ,Sudhindranath Dutta,/book/show/37485410,4.5,2
বান্ধবী,নরেশচন্দ্র সেনগুপ্ত,/book/show/34197091,1.5,2
আদিম অন্ধকারে অর্জুন,Samaresh Majumdar,/book/show/23356774,2.87,23
লীলাসুন্দর,Samaresh Majumdar,/book/show/23437539,2.6,25
"মেঘ ছিল, বৃষ্টিও",Samaresh Majumdar,/book/show/20974668,2.56,25
কষ্ট কষ্ট সুখ,Samaresh Majumdar,/book/show/20972219,3.26,19
বুনো হাঁসের পালক,Samaresh Majumdar,/book/show/28696412,3.44,18
মধ্যরাতের রাখাল,Samaresh Majumdar,/book/show/17698528,3.33,18
প্রিয় আমার,Samaresh Majumdar,/book/show/17698478,3.11,19
এখনও সময় আছে,Samaresh Majumdar,/book/show/17792797,3.35,17
বিশল্যকরনী,Samaresh Majumdar,/book/show/23273914,3.17,18
সোনার শেকল,Samaresh Majumdar,/book/show/23437544,2.7,20
হৃদয়বতী,Samaresh Majumdar,/book/show/19001405,3.19,16
शरतचन्द्र की सर्वश्रेष्ठ कहानियाँ,Sarat Chandra Chattopadhyay,/book/show/44328153,4.0,2
शरतचंद्र की अनमोल कहानियां,Sarat Chandra Chattopadhyay,/book/show/40959520,4.0,2
21 श्रेष्ठ कहानियां शरतचंद्र,Sarat Chandra Chattopadhyay,/book/show/30627463-21,3.5,2
शरत की कहानियां 2,Sarat Chandra Chattopadhyay,/book/show/32155559-2,5.0,1
దేవదాసు,Sarat Chandra Chattopadhyay,/book/show/53921965,5.0,1
സുമതി| Sumathy,Sarat Chandra Chattopadhyay,/book/show/54696728-sumathy,5.0,1
विराज बहू...देहाती समाज,Sarat Chandra Chattopadhyay,/book/show/36289616,5.0,1
bojha,Sarat Chandra Chattopadhyay,/book/show/57533331-bojha,5.0,1
Sharat Ka Katha Sahitya _240,Sarat Chandra Chattopadhyay,/book/show/51030842-sharat-ka-katha-sahitya-240,5.0,1
The Magic Carpet: A flight over life's expressions,Sankar,/book/show/34667938-the-magic-carpet,0.0,0
রূপতাপস,Sankar,/book/show/36614234,0.0,0
Translations Gift Set: India through Her Literatures,Sankar,/book/show/56792067-translations-gift-set,0.0,0
DU Four Year Course SEM-1: Algebra -I,Sankar,/book/show/42418911-du-four-year-course-sem-1,0.0,0
Bharat Ki Lok Katha Nidhi-I,Sankar,/book/show/39703562-bharat-ki-lok-katha-nidhi-i,0.0,0
प्रसिद्ध लोक कथाएँ,Sankar,/book/show/36665799,0.0,0
गाओं का योगी,Sankar,/book/show/40993575,0.0,0
আমাদের চিনচর্চা,Sankar,/book/show/36398865,0.0,0
বিনিসুতোয়,Samaresh Majumdar,/book/show/18598104,3.64,14
শেষের খুব কাছে,Samaresh Majumdar,/book/show/35400630,3.12,16
তীর্থযাত্রী,Samaresh Majumdar,/book/show/31145263,3.62,13
তিনধারিয়া,Samaresh Majumdar,/book/show/15789637,3.62,13
আত্মীয়স্বজন,Samaresh Majumdar,/book/show/20957407,3.46,13
ডানায় রোদের গন্ধ,Samaresh Majumdar,/book/show/40028338,2.65,17
কাঠকয়লার আগুন,Samaresh Majumdar,/book/show/17853970,2.93,15
অর্জুন সমগ্র ৬,Samaresh Majumdar,/book/show/36279551,3.33,12
উনিশ বিশ,Samaresh Majumdar,/book/show/29286993,2.86,14
সন্ধেবেলার মানুষ,Samaresh Majumdar,/book/show/15721591,2.79,14
মানুষের মা,Samaresh Majumdar,/book/show/23479518,3.0,12
অনুপ্রবেশ,Samaresh Majumdar,/book/show/30747864,3.0,12
নির্বাচিত  কুড়ি,Samaresh Majumdar,/book/show/20884090,3.78,9
অহংকার,Samaresh Majumdar,/book/show/20626633,3.09,11
হৃদয় আছে যার,Samaresh Majumdar,/book/show/22453723,2.54,13
এক জীবনে অনেক জীবন,Samaresh Majumdar,/book/show/43451700,3.67,9
তেরো পার্বণ,Samaresh Majumdar,/book/show/22331539,2.91,11
কিশোরবেলা,Samaresh Majumdar,/book/show/18095995,2.91,11
"মদন তপাদারের বাক্স (অদ্ভুতুড়ে, #39)",Shirshendu Mukhopadhyay,/book/show/29987121,3.82,109
প্রজাপতির মৃ্ত্যু ও পুনর্জন্ম,Shirshendu Mukhopadhyay,/book/show/24799249,3.31,125
পাগলা সাহেবের কবর,Shirshendu Mukhopadhyay,/book/show/24229452,4.16,99
চোখ,Shirshendu Mukhopadhyay,/book/show/17792814,3.56,113
There Was No One at the Bus Stop,Shirshendu Mukhopadhyay,/book/show/9040839-there-was-no-one-at-the-bus-stop,3.2,125
দশটি কিশোর উপন্যাস,Shirshendu Mukhopadhyay,/book/show/21947647,4.49,84
"সর্বনেশে ভুল অঙ্ক (অদ্ভুতুড়ে, #40)",Shirshendu Mukhopadhyay,/book/show/20738082,3.25,110
গোয়েন্দা বরদাচরণ সমগ্র ও অন্যান্য...,Shirshendu Mukhopadhyay,/book/show/18139102,3.9,83
রূপ-মারীচ রহস্য,Shirshendu Mukhopadhyay,/book/show/25789050--,3.15,95
দশটি উপন্যাস,Shirshendu Mukhopadhyay,/book/show/7654721,3.89,76
নন্দীবাড়ির শাঁখ,Shirshendu Mukhopadhyay,/book/show/31360482,3.31,89
জাল,Shirshendu Mukhopadhyay,/book/show/17858128,3.65,79
হাবু ভুঁইমালির পুতুল,Shirshendu Mukhopadhyay,/book/show/29766967,3.5,82
বৃষ্টির ঘ্রাণ,Shirshendu Mukhopadhyay,/book/show/26225549,3.64,77
কিশোর উপন্যাস সমগ্র ৪,Shirshendu Mukhopadhyay,/book/show/23697996,4.22,65
কাপুরুষ,Shirshendu Mukhopadhyay,/book/show/23012039,3.3,83
বাঁশিওয়ালা,Shirshendu Mukhopadhyay,/book/show/18038921,3.76,72
গোঁসাইবাগানের ভূত,Shirshendu Mukhopadhyay,/book/show/21949526,4.03,67
তিথি,Shirshendu Mukhopadhyay,/book/show/22051836,3.12,84
বাঙালের আমেরিকা দর্শন,Shirshendu Mukhopadhyay,/book/show/18598117,3.91,67
আলোয় ছায়ায়,Shirshendu Mukhopadhyay,/book/show/25670551,2.98,88
ভোলু যখন রাজা হল,Shirshendu Mukhopadhyay,/book/show/26185259,3.34,77
পদক্ষেপ,Shirshendu Mukhopadhyay,/book/show/4097809,2.8,90
পিদিমের আলো,Shirshendu Mukhopadhyay,/book/show/4097806,3.41,71
নীলু হাজরার হত্যারহস্য,Shirshendu Mukhopadhyay,/book/show/33124762,3.29,73
উজান,Shirshendu Mukhopadhyay,/book/show/17736366,3.82,62
ফেরীঘাট,Shirshendu Mukhopadhyay,/book/show/20622468,3.67,61
শীর্ষেন্দুর সেরা ১০১,Shirshendu Mukhopadhyay,/book/show/24932133,3.92,52
জং বাহাদুর সিংহর নাতি,Shirshendu Mukhopadhyay,/book/show/36346995,3.4,58
শিউলির গন্ধ,Shirshendu Mukhopadhyay,/book/show/18081514,3.56,55
অলৌকিক গল্পসমগ্র,Sharadindu Bandyopadhyay,/book/show/37797040,4.04,24
শরদিন্দু অমনিবাস - অষ্টম খণ্ড,Sharadindu Bandyopadhyay,/book/show/25438093--,4.32,22
গৌড়মল্লার,Sharadindu Bandyopadhyay,/book/show/39108744,3.96,23
The Scarlet Dusk,Sharadindu Bandyopadhyay,/book/show/6208907-the-scarlet-dusk,4.59,17
বিষের ধোঁয়া,Sharadindu Bandyopadhyay,/book/show/33789349,4.0,19
রিমঝিম,Sharadindu Bandyopadhyay,/book/show/31838852,3.65,20
সাক্ষী,Sharadindu Bandyopadhyay,/book/show/44083822,4.56,16
শৈল-ভবন,Sharadindu Bandyopadhyay,/book/show/17931755--,3.84,19
When The Earth Was Young: Reincarnation Stories,Sharadindu Bandyopadhyay,/book/show/5968990-when-the-earth-was-young,4.0,18
ছায়াপথিক,Sharadindu Bandyopadhyay,/book/show/49687224,4.2,15
রাজদ্রোহী,Sharadindu Bandyopadhyay,/book/show/27262875,4.14,14
বিশুপাল বধ,Sharadindu Bandyopadhyay,/book/show/51116806,3.79,14
The Greatest Bengali Stories Ever Told,Arunava Sinha,/book/show/53166878-the-greatest-bengali-stories-ever-told,3.72,478
চুয়া চন্দন,Sharadindu Bandyopadhyay,/book/show/52266329,4.0,13
Vyomkesh Bakshi Rahasyakatha - Part 3: Salindaracha Kata ani itar 3 katha,Sharadindu Bandyopadhyay,/book/show/34315844-vyomkesh-bakshi-rahasyakatha---part-3,4.4,10
মৃৎপ্রদীপ,Sharadindu Bandyopadhyay,/book/show/56655177,3.67,12
শরদিন্দু অমনিবাস - দশম খণ্ড,Sharadindu Bandyopadhyay,/book/show/36665565--,4.0,10
শরদিন্দু বন্দ্যোপাধ্যায়ের সেরা কিশোর গল্প,Sharadindu Bandyopadhyay,/book/show/40776883,4.44,9
বহুযুগের ওপার হতে,Sharadindu Bandyopadhyay,/book/show/51837801,4.75,8
শরদিন্দু অমনিবাস - নবম খণ্ড,Sharadindu Bandyopadhyay,/book/show/36665564--,4.62,8
বিষের দহন,Sharadindu Bandyopadhyay,/book/show/31838835,4.0,8
व्योमकेश बक्षी रहस्यकथा,Sharadindu Bandyopadhyay,/book/show/27974538,4.57,7
Vyomkesh Bakshi Rahasyakatha Set,Sharadindu Bandyopadhyay,/book/show/35785998-vyomkesh-bakshi-rahasyakatha-set,4.57,7
দশটি উপন্যাস,Sharadindu Bandyopadhyay,/book/show/35214261,4.43,7
একশ বছরের সেরা গল্প,Rabindranath Tagore,/book/show/11386613,4.2,173
ভয়াল-ভয়ংকর অমনিবাস,Partha Sarathi Chattopadhyay,/book/show/32071285--,4.2,10
অভিসার,Premendra Mitra,/book/show/22451264,4.22,9
অমৃত গল্পসম্ভার,Kamal Chowdhury,/book/show/22124803,3.8,5
